basin	model	experiment	variant	year	total_tc	rate_per_year_per_realization
ENP	CNRM-CM6-1	ssp245	r1i1p1f2	2095	2214	22.140000
ENP	CNRM-CM6-1	ssp245	r1i1p1f2	2096	1880	18.800000
ENP	CNRM-CM6-1	ssp245	r1i1p1f2	2097	1224	12.240000
ENP	CNRM-CM6-1	ssp245	r1i1p1f2	2098	2278	22.780000
ENP	CNRM-CM6-1	ssp245	r1i1p1f2	2099	2211	22.110000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2015	2293	22.930000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2016	1664	16.640000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2017	2247	22.470000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2018	2440	24.400000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2019	1676	16.760000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2020	1889	18.890000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2021	2415	24.150000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2022	1480	14.800000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2023	2626	26.260000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2024	2081	20.810000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2025	2185	21.850000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2026	2467	24.670000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2027	1841	18.410000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2028	2403	24.030000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2029	1882	18.820000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2030	1464	14.640000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2031	2085	20.850000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2032	2389	23.890000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2033	1578	15.780000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2034	1732	17.320000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2035	1701	17.010000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2036	2215	22.150000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2037	2313	23.130000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2038	2197	21.970000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2039	1974	19.740000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2040	2474	24.740000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2041	2163	21.630000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2042	2439	24.390000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2043	2696	26.960000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2044	3027	30.270000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2045	1385	13.850000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2046	1580	15.800000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2047	1975	19.750000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2048	1376	13.760000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2049	1742	17.420000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2050	1755	17.550000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2051	2118	21.180000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2052	1588	15.880000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2053	2697	26.970000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2054	2398	23.980000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2055	1185	11.850000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2056	2942	29.420000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2057	2546	25.460000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2058	2913	29.130000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2059	1747	17.470000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2060	1619	16.190000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2061	1346	13.460000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2062	1992	19.920000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2063	2802	28.020000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2064	2143	21.430000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2065	2346	23.460000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2066	1453	14.530000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2067	2809	28.090000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2068	2560	25.600000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2069	2099	20.990000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2070	1479	14.790000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2071	2511	25.110000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2072	1410	14.100000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2073	2794	27.940000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2074	1199	11.990000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2075	2080	20.800000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2076	1765	17.650000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2077	3079	30.790000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2078	2335	23.350000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2079	1829	18.290000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2080	2477	24.770000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2081	1728	17.280000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2082	1292	12.920000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2083	1766	17.660000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2084	4015	40.150000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2085	1865	18.650000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2086	3158	31.580000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2087	2298	22.980000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2088	2213	22.130000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2089	2074	20.740000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2090	2059	20.590000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2091	2118	21.180000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2092	2606	26.060000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2093	2122	21.220000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2094	1526	15.260000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2095	3242	32.420000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2096	2146	21.460000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2097	2765	27.650000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2098	1619	16.190000
ENP	CNRM-CM6-1	ssp585	r1i1p1f2	2099	2658	26.580000
ENP	CanESM5	historical	r1i1p1f1	1980	1054	10.540000
ENP	CanESM5	historical	r1i1p1f1	1981	601	6.010000
ENP	CanESM5	historical	r1i1p1f1	1982	1415	14.150000
ENP	CanESM5	historical	r1i1p1f1	1983	611	6.110000
ENP	CanESM5	historical	r1i1p1f1	1984	829	8.290000
ENP	CanESM5	historical	r1i1p1f1	1985	397	3.970000
ENP	CanESM5	historical	r1i1p1f1	1986	1057	10.570000
ENP	CanESM5	historical	r1i1p1f1	1987	916	9.160000
ENP	CanESM5	historical	r1i1p1f1	1988	969	9.690000
ENP	CanESM5	historical	r1i1p1f1	1989	1311	13.110000
ENP	CanESM5	historical	r1i1p1f1	1990	822	8.220000
ENP	CanESM5	historical	r1i1p1f1	1991	587	5.870000
ENP	CanESM5	historical	r1i1p1f1	1992	568	5.680000
ENP	CanESM5	historical	r1i1p1f1	1993	1155	11.550000
ENP	CanESM5	historical	r1i1p1f1	1994	783	7.830000
ENP	CanESM5	historical	r1i1p1f1	1995	1115	11.150000
ENP	CanESM5	historical	r1i1p1f1	1996	1132	11.320000
ENP	CanESM5	historical	r1i1p1f1	1997	1394	13.940000
ENP	CanESM5	historical	r1i1p1f1	1998	1142	11.420000
ENP	CanESM5	historical	r1i1p1f1	1999	714	7.140000
ENP	CanESM5	historical	r1i1p1f1	2000	1779	17.790000
ENP	CanESM5	historical	r1i1p1f1	2001	610	6.100000
ENP	CanESM5	historical	r1i1p1f1	2002	1321	13.210000
ENP	CanESM5	historical	r1i1p1f1	2003	1023	10.230000
ENP	CanESM5	historical	r1i1p1f1	2004	1000	10.000000
ENP	CanESM5	historical	r1i1p1f1	2005	415	4.150000
ENP	CanESM5	historical	r1i1p1f1	2006	1543	15.430000
ENP	CanESM5	historical	r1i1p1f1	2007	597	5.970000
ENP	CanESM5	historical	r1i1p1f1	2008	1592	15.920000
ENP	CanESM5	historical	r1i1p1f1	2009	1193	11.930000
ENP	CanESM5	historical	r1i1p1f1	2010	1504	15.040000
ENP	CanESM5	historical	r1i1p1f1	2011	1731	17.310000
ENP	CanESM5	historical	r1i1p1f1	2012	958	9.580000
ENP	CanESM5	historical	r1i1p1f1	2013	1326	13.260000
ENP	CanESM5	historical	r1i1p1f1	2014	623	6.230000
ENP	CanESM5	ssp245	r1i1p1f1	2015	771	7.710000
ENP	CanESM5	ssp245	r1i1p1f1	2016	1403	14.030000
ENP	CanESM5	ssp245	r1i1p1f1	2017	1159	11.590000
ENP	CanESM5	ssp245	r1i1p1f1	2018	1512	15.120000
ENP	CanESM5	ssp245	r1i1p1f1	2019	1625	16.250000
ENP	CanESM5	ssp245	r1i1p1f1	2020	1273	12.730000
ENP	CanESM5	ssp245	r1i1p1f1	2021	304	3.040000
ENP	CanESM5	ssp245	r1i1p1f1	2022	1185	11.850000
ENP	CanESM5	ssp245	r1i1p1f1	2023	1188	11.880000
ENP	CanESM5	ssp245	r1i1p1f1	2024	1364	13.640000
ENP	CanESM5	ssp245	r1i1p1f1	2025	948	9.480000
ENP	CanESM5	ssp245	r1i1p1f1	2026	1372	13.720000
ENP	CanESM5	ssp245	r1i1p1f1	2027	1699	16.990000
ENP	CanESM5	ssp245	r1i1p1f1	2028	1271	12.710000
ENP	CanESM5	ssp245	r1i1p1f1	2029	607	6.070000
ENP	CanESM5	ssp245	r1i1p1f1	2030	1209	12.090000
ENP	CanESM5	ssp245	r1i1p1f1	2031	370	3.700000
ENP	CanESM5	ssp245	r1i1p1f1	2032	1110	11.100000
ENP	CanESM5	ssp245	r1i1p1f1	2033	1853	18.530000
ENP	CanESM5	ssp245	r1i1p1f1	2034	1376	13.760000
ENP	CanESM5	ssp245	r1i1p1f1	2035	1326	13.260000
ENP	CanESM5	ssp245	r1i1p1f1	2036	2079	20.790000
ENP	CanESM5	ssp245	r1i1p1f1	2037	1006	10.060000
ENP	CanESM5	ssp245	r1i1p1f1	2038	1119	11.190000
ENP	CanESM5	ssp245	r1i1p1f1	2039	1315	13.150000
ENP	CanESM5	ssp245	r1i1p1f1	2040	430	4.300000
ENP	CanESM5	ssp245	r1i1p1f1	2041	1584	15.840000
ENP	CanESM5	ssp245	r1i1p1f1	2042	876	8.760000
ENP	CanESM5	ssp245	r1i1p1f1	2043	1364	13.640000
ENP	CanESM5	ssp245	r1i1p1f1	2044	593	5.930000
ENP	CanESM5	ssp245	r1i1p1f1	2045	828	8.280000
ENP	CanESM5	ssp245	r1i1p1f1	2046	485	4.850000
ENP	CanESM5	ssp245	r1i1p1f1	2047	1223	12.230000
ENP	CanESM5	ssp245	r1i1p1f1	2048	1023	10.230000
ENP	CanESM5	ssp245	r1i1p1f1	2049	579	5.790000
ENP	CanESM5	ssp245	r1i1p1f1	2050	1468	14.680000
ENP	CanESM5	ssp245	r1i1p1f1	2051	271	2.710000
ENP	CanESM5	ssp245	r1i1p1f1	2052	1089	10.890000
ENP	CanESM5	ssp245	r1i1p1f1	2053	1092	10.920000
ENP	CanESM5	ssp245	r1i1p1f1	2054	721	7.210000
ENP	CanESM5	ssp245	r1i1p1f1	2055	1334	13.340000
ENP	CanESM5	ssp245	r1i1p1f1	2056	1015	10.150000
ENP	CanESM5	ssp245	r1i1p1f1	2057	1872	18.720000
ENP	CanESM5	ssp245	r1i1p1f1	2058	959	9.590000
ENP	CanESM5	ssp245	r1i1p1f1	2059	680	6.800000
ENP	CanESM5	ssp245	r1i1p1f1	2060	1268	12.680000
ENP	CanESM5	ssp245	r1i1p1f1	2061	1388	13.880000
ENP	CanESM5	ssp245	r1i1p1f1	2062	1380	13.800000
ENP	CanESM5	ssp245	r1i1p1f1	2063	1466	14.660000
ENP	CanESM5	ssp245	r1i1p1f1	2064	1126	11.260000
ENP	CanESM5	ssp245	r1i1p1f1	2065	571	5.710000
ENP	CanESM5	ssp245	r1i1p1f1	2066	329	3.290000
ENP	CanESM5	ssp245	r1i1p1f1	2067	787	7.870000
ENP	CanESM5	ssp245	r1i1p1f1	2068	866	8.660000
ENP	CanESM5	ssp245	r1i1p1f1	2069	1026	10.260000
ENP	CanESM5	ssp245	r1i1p1f1	2070	1077	10.770000
ENP	CanESM5	ssp245	r1i1p1f1	2071	737	7.370000
ENP	CanESM5	ssp245	r1i1p1f1	2072	2215	22.150000
ENP	CanESM5	ssp245	r1i1p1f1	2073	2227	22.270000
ENP	CanESM5	ssp245	r1i1p1f1	2074	1121	11.210000
ENP	CanESM5	ssp245	r1i1p1f1	2075	1168	11.680000
ENP	CanESM5	ssp245	r1i1p1f1	2076	1333	13.330000
ENP	CanESM5	ssp245	r1i1p1f1	2077	931	9.310000
ENP	CanESM5	ssp245	r1i1p1f1	2078	821	8.210000
ENP	CanESM5	ssp245	r1i1p1f1	2079	999	9.990000
ENP	CanESM5	ssp245	r1i1p1f1	2080	1002	10.020000
ENP	CanESM5	ssp245	r1i1p1f1	2081	1313	13.130000
ENP	CanESM5	ssp245	r1i1p1f1	2082	713	7.130000
ENP	CanESM5	ssp245	r1i1p1f1	2083	1565	15.650000
ENP	CanESM5	ssp245	r1i1p1f1	2084	949	9.490000
ENP	CanESM5	ssp245	r1i1p1f1	2085	594	5.940000
ENP	CanESM5	ssp245	r1i1p1f1	2086	1506	15.060000
ENP	CanESM5	ssp245	r1i1p1f1	2087	1054	10.540000
ENP	CanESM5	ssp245	r1i1p1f1	2088	1048	10.480000
ENP	CanESM5	ssp245	r1i1p1f1	2089	1414	14.140000
ENP	CanESM5	ssp245	r1i1p1f1	2090	644	6.440000
ENP	CanESM5	ssp245	r1i1p1f1	2091	1708	17.080000
ENP	CanESM5	ssp245	r1i1p1f1	2092	933	9.330000
ENP	CanESM5	ssp245	r1i1p1f1	2093	1184	11.840000
ENP	CanESM5	ssp245	r1i1p1f1	2094	1237	12.370000
ENP	CanESM5	ssp245	r1i1p1f1	2095	358	3.580000
ENP	CanESM5	ssp245	r1i1p1f1	2096	933	9.330000
ENP	CanESM5	ssp245	r1i1p1f1	2097	1616	16.160000
ENP	CanESM5	ssp245	r1i1p1f1	2098	865	8.650000
ENP	CanESM5	ssp245	r1i1p1f1	2099	988	9.880000
ENP	CanESM5	ssp585	r1i1p1f1	2015	1210	12.100000
ENP	CanESM5	ssp585	r1i1p1f1	2016	974	9.740000
ENP	CanESM5	ssp585	r1i1p1f1	2017	1371	13.710000
ENP	CanESM5	ssp585	r1i1p1f1	2018	807	8.070000
ENP	CanESM5	ssp585	r1i1p1f1	2019	1429	14.290000
ENP	CanESM5	ssp585	r1i1p1f1	2020	1060	10.600000
ENP	CanESM5	ssp585	r1i1p1f1	2021	1133	11.330000
ENP	CanESM5	ssp585	r1i1p1f1	2022	905	9.050000
ENP	CanESM5	ssp585	r1i1p1f1	2023	491	4.910000
ENP	CanESM5	ssp585	r1i1p1f1	2024	883	8.830000
ENP	CanESM5	ssp585	r1i1p1f1	2025	778	7.780000
ENP	CanESM5	ssp585	r1i1p1f1	2026	846	8.460000
ENP	CanESM5	ssp585	r1i1p1f1	2027	1280	12.800000
ENP	CanESM5	ssp585	r1i1p1f1	2028	807	8.070000
ENP	CanESM5	ssp585	r1i1p1f1	2029	924	9.240000
ENP	CanESM5	ssp585	r1i1p1f1	2030	1124	11.240000
ENP	CanESM5	ssp585	r1i1p1f1	2031	987	9.870000
ENP	CanESM5	ssp585	r1i1p1f1	2032	1336	13.360000
ENP	CanESM5	ssp585	r1i1p1f1	2033	1192	11.920000
ENP	CanESM5	ssp585	r1i1p1f1	2034	851	8.510000
ENP	CanESM5	ssp585	r1i1p1f1	2035	1569	15.690000
ENP	CanESM5	ssp585	r1i1p1f1	2036	1124	11.240000
ENP	CanESM5	ssp585	r1i1p1f1	2037	1145	11.450000
ENP	CanESM5	ssp585	r1i1p1f1	2038	1189	11.890000
ENP	CanESM5	ssp585	r1i1p1f1	2039	1180	11.800000
ENP	CanESM5	ssp585	r1i1p1f1	2040	1162	11.620000
ENP	CanESM5	ssp585	r1i1p1f1	2041	1813	18.130000
ENP	CanESM5	ssp585	r1i1p1f1	2042	1138	11.380000
ENP	CanESM5	ssp585	r1i1p1f1	2043	1903	19.030000
ENP	CanESM5	ssp585	r1i1p1f1	2044	1146	11.460000
ENP	CanESM5	ssp585	r1i1p1f1	2045	2158	21.580000
ENP	CanESM5	ssp585	r1i1p1f1	2046	730	7.300000
ENP	CanESM5	ssp585	r1i1p1f1	2047	576	5.760000
ENP	CanESM5	ssp585	r1i1p1f1	2048	1091	10.910000
ENP	CanESM5	ssp585	r1i1p1f1	2049	1457	14.570000
ENP	CanESM5	ssp585	r1i1p1f1	2050	1273	12.730000
ENP	CanESM5	ssp585	r1i1p1f1	2051	1118	11.180000
ENP	CanESM5	ssp585	r1i1p1f1	2052	1457	14.570000
ENP	CanESM5	ssp585	r1i1p1f1	2053	1549	15.490000
ENP	CanESM5	ssp585	r1i1p1f1	2054	1311	13.110000
ENP	CanESM5	ssp585	r1i1p1f1	2055	1040	10.400000
ENP	CanESM5	ssp585	r1i1p1f1	2056	1334	13.340000
ENP	CanESM5	ssp585	r1i1p1f1	2057	1518	15.180000
ENP	CanESM5	ssp585	r1i1p1f1	2058	1470	14.700000
ENP	CanESM5	ssp585	r1i1p1f1	2059	1131	11.310000
ENP	CanESM5	ssp585	r1i1p1f1	2060	794	7.940000
ENP	CanESM5	ssp585	r1i1p1f1	2061	1296	12.960000
ENP	CanESM5	ssp585	r1i1p1f1	2062	596	5.960000
ENP	CanESM5	ssp585	r1i1p1f1	2063	1096	10.960000
ENP	CanESM5	ssp585	r1i1p1f1	2064	785	7.850000
ENP	CanESM5	ssp585	r1i1p1f1	2065	580	5.800000
ENP	CanESM5	ssp585	r1i1p1f1	2066	1137	11.370000
ENP	CanESM5	ssp585	r1i1p1f1	2067	1607	16.070000
ENP	CanESM5	ssp585	r1i1p1f1	2068	1799	17.990000
ENP	CanESM5	ssp585	r1i1p1f1	2069	908	9.080000
ENP	CanESM5	ssp585	r1i1p1f1	2070	1723	17.230000
ENP	CanESM5	ssp585	r1i1p1f1	2071	867	8.670000
ENP	CanESM5	ssp585	r1i1p1f1	2072	885	8.850000
ENP	CanESM5	ssp585	r1i1p1f1	2073	1118	11.180000
ENP	CanESM5	ssp585	r1i1p1f1	2074	969	9.690000
ENP	CanESM5	ssp585	r1i1p1f1	2075	1014	10.140000
ENP	CanESM5	ssp585	r1i1p1f1	2076	1731	17.310000
ENP	CanESM5	ssp585	r1i1p1f1	2077	883	8.830000
ENP	CanESM5	ssp585	r1i1p1f1	2078	1764	17.640000
ENP	CanESM5	ssp585	r1i1p1f1	2079	1370	13.700000
ENP	CanESM5	ssp585	r1i1p1f1	2080	1087	10.870000
ENP	CanESM5	ssp585	r1i1p1f1	2081	955	9.550000
ENP	CanESM5	ssp585	r1i1p1f1	2082	1405	14.050000
ENP	CanESM5	ssp585	r1i1p1f1	2083	1233	12.330000
ENP	CanESM5	ssp585	r1i1p1f1	2084	795	7.950000
ENP	CanESM5	ssp585	r1i1p1f1	2085	883	8.830000
ENP	CanESM5	ssp585	r1i1p1f1	2086	1250	12.500000
ENP	CanESM5	ssp585	r1i1p1f1	2087	915	9.150000
ENP	CanESM5	ssp585	r1i1p1f1	2088	1318	13.180000
ENP	CanESM5	ssp585	r1i1p1f1	2089	1543	15.430000
ENP	CanESM5	ssp585	r1i1p1f1	2090	875	8.750000
ENP	CanESM5	ssp585	r1i1p1f1	2091	1123	11.230000
ENP	CanESM5	ssp585	r1i1p1f1	2092	2282	22.820000
ENP	CanESM5	ssp585	r1i1p1f1	2093	1657	16.570000
ENP	CanESM5	ssp585	r1i1p1f1	2094	1576	15.760000
ENP	CanESM5	ssp585	r1i1p1f1	2095	1208	12.080000
ENP	CanESM5	ssp585	r1i1p1f1	2096	966	9.660000
ENP	CanESM5	ssp585	r1i1p1f1	2097	1052	10.520000
ENP	CanESM5	ssp585	r1i1p1f1	2098	1802	18.020000
ENP	CanESM5	ssp585	r1i1p1f1	2099	511	5.110000
ENP	EC-Earth3	historical	r1i1p1f1	1980	2171	21.710000
ENP	EC-Earth3	historical	r1i1p1f1	1981	1578	15.780000
ENP	EC-Earth3	historical	r1i1p1f1	1982	1757	17.570000
ENP	EC-Earth3	historical	r1i1p1f1	1983	1292	12.920000
ENP	EC-Earth3	historical	r1i1p1f1	1984	1839	18.390000
ENP	EC-Earth3	historical	r1i1p1f1	1985	2133	21.330000
ENP	EC-Earth3	historical	r1i1p1f1	1986	1781	17.810000
ENP	EC-Earth3	historical	r1i1p1f1	1987	1738	17.380000
ENP	EC-Earth3	historical	r1i1p1f1	1988	1292	12.920000
ENP	EC-Earth3	historical	r1i1p1f1	1989	1574	15.740000
ENP	EC-Earth3	historical	r1i1p1f1	1990	2159	21.590000
ENP	EC-Earth3	historical	r1i1p1f1	1991	2595	25.950000
ENP	EC-Earth3	historical	r1i1p1f1	1992	2746	27.460000
ENP	EC-Earth3	historical	r1i1p1f1	1993	1509	15.090000
ENP	EC-Earth3	historical	r1i1p1f1	1994	2169	21.690000
ENP	EC-Earth3	historical	r1i1p1f1	1995	2981	29.810000
ENP	EC-Earth3	historical	r1i1p1f1	1996	2961	29.610000
ENP	EC-Earth3	historical	r1i1p1f1	1997	1930	19.300000
ENP	EC-Earth3	historical	r1i1p1f1	1998	1100	11.000000
ENP	EC-Earth3	historical	r1i1p1f1	1999	3440	34.400000
ENP	EC-Earth3	historical	r1i1p1f1	2000	2649	26.490000
ENP	EC-Earth3	historical	r1i1p1f1	2001	2245	22.450000
ENP	EC-Earth3	historical	r1i1p1f1	2002	2735	27.350000
ENP	EC-Earth3	historical	r1i1p1f1	2003	825	8.250000
ENP	EC-Earth3	historical	r1i1p1f1	2004	1457	14.570000
ENP	EC-Earth3	historical	r1i1p1f1	2005	1540	15.400000
ENP	EC-Earth3	historical	r1i1p1f1	2006	2617	26.170000
ENP	EC-Earth3	historical	r1i1p1f1	2007	2405	24.050000
ENP	EC-Earth3	historical	r1i1p1f1	2008	2591	25.910000
ENP	EC-Earth3	historical	r1i1p1f1	2009	1725	17.250000
ENP	EC-Earth3	historical	r1i1p1f1	2010	2702	27.020000
ENP	EC-Earth3	historical	r1i1p1f1	2011	2692	26.920000
ENP	EC-Earth3	historical	r1i1p1f1	2012	2379	23.790000
ENP	EC-Earth3	historical	r1i1p1f1	2013	1905	19.050000
ENP	EC-Earth3	historical	r1i1p1f1	2014	2931	29.310000
ENP	EC-Earth3	ssp245	r1i1p1f1	2015	1902	19.020000
ENP	EC-Earth3	ssp245	r1i1p1f1	2016	2203	22.030000
ENP	EC-Earth3	ssp245	r1i1p1f1	2017	1554	15.540000
ENP	EC-Earth3	ssp245	r1i1p1f1	2018	2068	20.680000
ENP	EC-Earth3	ssp245	r1i1p1f1	2019	1451	14.510000
ENP	EC-Earth3	ssp245	r1i1p1f1	2020	916	9.160000
ENP	EC-Earth3	ssp245	r1i1p1f1	2021	2148	21.480000
ENP	EC-Earth3	ssp245	r1i1p1f1	2022	2109	21.090000
ENP	EC-Earth3	ssp245	r1i1p1f1	2023	2136	21.360000
ENP	EC-Earth3	ssp245	r1i1p1f1	2024	2639	26.390000
ENP	EC-Earth3	ssp245	r1i1p1f1	2025	1588	15.880000
ENP	EC-Earth3	ssp245	r1i1p1f1	2026	2109	21.090000
ENP	EC-Earth3	ssp245	r1i1p1f1	2027	1847	18.470000
ENP	EC-Earth3	ssp245	r1i1p1f1	2028	1396	13.960000
ENP	EC-Earth3	ssp245	r1i1p1f1	2029	2095	20.950000
ENP	EC-Earth3	ssp245	r1i1p1f1	2030	3826	38.260000
ENP	EC-Earth3	ssp245	r1i1p1f1	2031	1697	16.970000
ENP	EC-Earth3	ssp245	r1i1p1f1	2032	1820	18.200000
ENP	EC-Earth3	ssp245	r1i1p1f1	2033	2612	26.120000
ENP	EC-Earth3	ssp245	r1i1p1f1	2034	2127	21.270000
ENP	EC-Earth3	ssp245	r1i1p1f1	2035	1793	17.930000
ENP	EC-Earth3	ssp245	r1i1p1f1	2036	3018	30.180000
ENP	EC-Earth3	ssp245	r1i1p1f1	2037	1932	19.320000
ENP	EC-Earth3	ssp245	r1i1p1f1	2038	1779	17.790000
ENP	EC-Earth3	ssp245	r1i1p1f1	2039	2218	22.180000
ENP	EC-Earth3	ssp245	r1i1p1f1	2040	1724	17.240000
ENP	EC-Earth3	ssp245	r1i1p1f1	2041	2161	21.610000
ENP	EC-Earth3	ssp245	r1i1p1f1	2042	1721	17.210000
ENP	EC-Earth3	ssp245	r1i1p1f1	2043	2860	28.600000
ENP	EC-Earth3	ssp245	r1i1p1f1	2044	2715	27.150000
ENP	EC-Earth3	ssp245	r1i1p1f1	2045	1787	17.870000
ENP	EC-Earth3	ssp245	r1i1p1f1	2046	1458	14.580000
ENP	EC-Earth3	ssp245	r1i1p1f1	2047	2144	21.440000
ENP	EC-Earth3	ssp245	r1i1p1f1	2048	1918	19.180000
ENP	EC-Earth3	ssp245	r1i1p1f1	2049	1349	13.490000
ENP	EC-Earth3	ssp245	r1i1p1f1	2050	1857	18.570000
ENP	EC-Earth3	ssp245	r1i1p1f1	2051	1591	15.910000
ENP	EC-Earth3	ssp245	r1i1p1f1	2052	2356	23.560000
ENP	EC-Earth3	ssp245	r1i1p1f1	2053	1433	14.330000
ENP	EC-Earth3	ssp245	r1i1p1f1	2054	1851	18.510000
ENP	EC-Earth3	ssp245	r1i1p1f1	2055	3842	38.420000
ENP	EC-Earth3	ssp245	r1i1p1f1	2056	2706	27.060000
ENP	EC-Earth3	ssp245	r1i1p1f1	2057	2669	26.690000
ENP	EC-Earth3	ssp245	r1i1p1f1	2058	1906	19.060000
ENP	EC-Earth3	ssp245	r1i1p1f1	2059	2347	23.470000
ENP	EC-Earth3	ssp245	r1i1p1f1	2060	430	4.300000
ENP	EC-Earth3	ssp245	r1i1p1f1	2061	2033	20.330000
ENP	EC-Earth3	ssp245	r1i1p1f1	2062	791	7.910000
ENP	EC-Earth3	ssp245	r1i1p1f1	2063	2098	20.980000
ENP	EC-Earth3	ssp245	r1i1p1f1	2064	1056	10.560000
ENP	EC-Earth3	ssp245	r1i1p1f1	2065	1584	15.840000
ENP	EC-Earth3	ssp245	r1i1p1f1	2066	916	9.160000
ENP	EC-Earth3	ssp245	r1i1p1f1	2067	1466	14.660000
ENP	EC-Earth3	ssp245	r1i1p1f1	2068	2448	24.480000
ENP	EC-Earth3	ssp245	r1i1p1f1	2069	2582	25.820000
ENP	EC-Earth3	ssp245	r1i1p1f1	2070	2107	21.070000
ENP	EC-Earth3	ssp245	r1i1p1f1	2071	1277	12.770000
